SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1229151.08FU_KF436026_reps,Diaporthales,Diaporthales,0.0204,1
SH1178336.08FU_AY339317_refs,Diaporthales,Diaporthales,0.479,1
SH1170050.08FU_KJ490628_refs,Diaporthales,Diaporthales,0.858,1
SH1169982.08FU_MT012104_reps,Diaporthales,Diaporthales,0.542,1
SH1204311.08FU_MT237099_reps,Diaporthales,Diaporthales,0.757,1
SH1169967.08FU_KM669931_reps,Diaporthales,Diaporthales,0.615,1
SH1170386.08FU_KY523476_refs,Diaporthales,Xylariales,0.681,0
SH1235722.08FU_AY347333_reps,Diaporthales,Diaporthales,0.902,1
SH1204284.08FU_EU254977_refs,Diaporthales,Diaporthales,0.679,1
SH1215695.08FU_KT732952_refs,Diaporthales,Diaporthales,0.802,1
SH1169958.08FU_KC626047_reps,Diaporthales,Diaporthales,0.0696,1
SH1169937.08FU_KY491548_reps,Diaporthales,Diaporthales,0.595,1
SH2610970.08FU_UDB0398349_reps,Diaporthales,Diaporthales,0.335,1
SH1243361.08FU_LC041059_reps,Diaporthales,Diaporthales,0.046,1
SH1244639.08FU_KY523490_reps,Diaporthales,Diaporthales,0.0741,1
SH1204272.08FU_EU254797_refs,Diaporthales,Diaporthales,0.559,1
SH1204264.08FU_JQ414251_reps,Diaporthales,Diaporthales,0.806,1
SH1169919.08FU_KU727742_reps,Diaporthales,Diaporthales,0.464,1
SH1153466.08FU_FN394691_reps,Diaporthales,Diaporthales,0.0259,1
SH1235718.08FU_DQ996044_reps,Diaporthales,Diaporthales,0.426,1
SH1178351.08FU_KR476738_refs,Diaporthales,Diaporthales,0.0222,1
SH1235701.08FU_FR837928_reps,Diaporthales,Diaporthales,0.803,1
SH2592876.08FU_MK432669_reps,Diaporthales,Diaporthales,0.635,1
SH1174176.08FU_KX909034_reps,Diaporthales,Diaporthales,0.072,1
SH1235734.08FU_AY347346_reps,Diaporthales,Diaporthales,0.472,1
SH1169944.08FU_JN198413_reps,Diaporthales,Diaporthales,0.065,1
SH2593989.08FU_KY051842_reps,Diaporthales,Diaporthales,0.816,1
SH1151579.08FU_KX228274_refs,Diaporthales,Diaporthales,0.0751,1
SH1204288.08FU_JQ414271_refs,Diaporthales,Diaporthales,0.608,1
SH1204312.08FU_EU254788_refs,Diaporthales,Diaporthales,0.523,1
SH3566426.08FU_MT385948_reps,Diaporthales,NA,0,0
SH3566424.08FU_MT797182_reps,Diaporthales,Diaporthales,0.334,1
SH1169907.08FU_JX069860_refs,Diaporthales,Diaporthales,0.651,1
SH1144065.08FU_MF190120_refs,Diaporthales,Diaporthales,0.0785,1
SH1204315.08FU_UDB0305684_reps,Diaporthales,Diaporthales,0.0798,1
SH1169932.08FU_KX986784_reps,Diaporthales,Diaporthales,0.35,1
SH1179789.08FU_MH863731_reps,Diaporthales,Diaporthales,0.0927,1
SH1153465.08FU_JQ926270_reps,Diaporthales,Diaporthales,0.0871,1
SH1215694.08FU_GU826096_refs,Diaporthales,Diaporthales,0.812,1
SH1178343.08FU_DQ923532_reps,Diaporthales,Diaporthales,0.138,1
SH1169904.08FU_AF230751_refs,Diaporthales,Diaporthales,0.568,1
SH1235714.08FU_MG707859_refs,Diaporthales,Diaporthales,0.823,1
SH1170038.08FU_MF190140_refs,Diaporthales,Diaporthales,0.573,1
SH1169917.08FU_KX228293_refs,Diaporthales,Diaporthales,0.444,1
SH3566562.08FU_MT360042_reps,Diaporthales,Diaporthales,0.801,1
SH1204274.08FU_EU254971_reps,Diaporthales,Diaporthales,0.757,1
SH1169953.08FU_KY790594_reps,Diaporthales,Diaporthales,0.264,1
SH1189583.08FU_LC128385_reps,Diaporthales,Diaporthales,0.0575,1
SH1142719.08FU_KY523486_refs,Diaporthales,Diaporthales,0.0596,1
SH1169945.08FU_GQ370369_reps,Diaporthales,Diaporthales,0.618,1
SH1178355.08FU_JQ685518_refs,Diaporthales,Diaporthales,0.0716,1
SH1142718.08FU_KY523482_refs,Diaporthales,Diaporthales,0.0932,1
SH1204269.08FU_JQ414230_refs,Diaporthales,Diaporthales,0.672,1
SH1235704.08FU_JN159681_reps,Diaporthales,Diaporthales,0.582,1
SH1178390.08FU_AY167436_refs,Diaporthales,Diaporthales,0.461,1
SH1169912.08FU_KC343115_refs,Diaporthales,Diaporthales,0.818,1
SH1169960.08FU_KR708957_reps,Diaporthales,Diaporthales,0.543,1
SH1169916.08FU_JN053092_reps,Diaporthales,Diaporthales,0.879,1
SH1214788.08FU_MF959500_refs,Diaporthales,Xylariales,0.771,0
SH1143283.08FU_KU220899_reps,Coniochaetales,Coniochaetales,0.0286,1
SH1234467.08FU_HE610337_refs,Coniochaetales,Sordariales,0.718,0
SH1234525.08FU_AY699671_reps,Coniochaetales,Coniochaetales,0.557,1
SH1234505.08FU_KY574439_reps,Coniochaetales,Coniochaetales,0.0253,1
SH2607121.08FU_UDB0154909_reps,Coniochaetales,NA,0,0
SH1143285.08FU_MN216224_reps,Coniochaetales,Coniochaetales,0.0255,1
SH1234487.08FU_UDB0565186_reps,Coniochaetales,Coniochaetales,0.183,1
SH1234466.08FU_HE610336_refs,Coniochaetales,Coniochaetales,0.759,1
SH1234489.08FU_JQ692166_reps,Coniochaetales,Coniochaetales,0.566,1
SH2596444.08FU_MH262308_reps,Sordariales,Sordariales,0.0315,1
SH2593269.08FU_MK247847_reps,Sordariales,Sordariales,0.0584,1
SH2605293.08FU_UDB0188053_reps,Sordariales,NA,0,0
SH1187776.08FU_AY515357_reps,Sordariales,Sordariales,0.557,1
SH1215840.08FU_KJ598630_reps,Sordariales,Sordariales,0.824,1
SH1178842.08FU_JN890448_reps,Sordariales,Sordariales,0.0315,1
SH1215816.08FU_FM955449_refs,Sordariales,Sordariales,0.0315,1
SH2602657.08FU_UDB061151_reps,Sordariales,NA,0,0
SH2613265.08FU_UDB0395006_reps,Sordariales,NA,0,0
SH1179341.08FU_JX042926_reps,Sordariales,Sordariales,0.0315,1
SH1215909.08FU_MN654349_reps,Sordariales,Sordariales,0.809,1
SH2604271.08FU_UDB099803_reps,Sordariales,NA,0,0
SH1189840.08FU_FN386300_reps,Sordariales,Sordariales,0.0579,1
SH1237065.08FU_HE672151_refs,Sordariales,Sordariales,0.296,1
SH1149809.08FU_UDB0149950_reps,Sordariales,Sordariales,0.0315,1
SH1215814.08FU_JF412017_refs,Sordariales,Sordariales,0.0575,1
SH1178593.08FU_UDB0375207_reps,Sordariales,Sordariales,0.0263,1
SH1215812.08FU_LC146765_reps,Sordariales,Sordariales,0.668,1
SH1215896.08FU_UDB035096_reps,Sordariales,Sordariales,0.789,1
SH2602672.08FU_UDB0218403_reps,Sordariales,Sordariales,0.0314,1
SH1186729.08FU_KY823605_reps,Sordariales,Sordariales,0.93,1
SH1142219.08FU_MH857710_refs,Sordariales,Sordariales,0.822,1
SH2592961.08FU_MN956795_reps,Sordariales,Sordariales,0.0217,1
SH2605525.08FU_UDB0673632_reps,Sordariales,NA,0,0
SH1215772.08FU_MH428676_reps,Sordariales,Sordariales,0.608,1
SH3566471.08FU_MK762586_reps,Sordariales,Sordariales,0.0158,1
SH1237096.08FU_MT183864_reps,Sordariales,Sordariales,0.0208,1
SH1215785.08FU_KU931475_reps,Sordariales,Sordariales,0.0387,1
SH1215753.08FU_AY999118_refs,Sordariales,Sordariales,0.834,1
SH1215748.08FU_FJ175159_refs,Sordariales,Sordariales,0.854,1
SH1215839.08FU_KJ411542_reps,Sordariales,Sordariales,0.0238,1
SH1215764.08FU_UDB0273575_reps,Sordariales,NA,0,0
SH1215907.08FU_HG328105_reps,Sordariales,Sordariales,0.932,1
SH2603548.08FU_UDB0232244_reps,Sordariales,NA,0,0
SH1236172.08FU_EF635832_reps,Sordariales,Sordariales,0.0315,1
SH1244313.08FU_JN936994_refs,Sordariales,Sordariales,0.0315,1
SH1237075.08FU_UDB0646258_reps,Sordariales,Sordariales,0.421,1
SH2601803.08FU_UDB0442634_reps,Sordariales,NA,0,0
SH1142226.08FU_GQ922521_refs,Sordariales,Sordariales,0.789,1
SH1215779.08FU_UDB0122298_reps,Sordariales,Sordariales,0.525,1
SH1215901.08FU_UDB0244291_reps,Sordariales,Sordariales,0.0547,1
SH1173138.08FU_HE610365_refs,Sordariales,Sordariales,0.0713,1
SH1185112.08FU_JQ081850_reps,Sordariales,Sordariales,0.0309,1
SH2606953.08FU_UDB0154118_reps,Sordariales,Sordariales,0.425,1
SH1143533.08FU_UDB075185_reps,Sordariales,NA,0,0
SH2597977.08FU_UDB0766508_reps,Sordariales,Sordariales,0.0314,1
SH2607333.08FU_UDB0504190_reps,Sordariales,NA,0,0
SH3566415.08FU_MT410501_reps,Sordariales,NA,0,0
SH2592053.08FU_MH861283_reps,Sordariales,Sordariales,0.43,1
SH2592013.08FU_MH855940_reps,Sordariales,Sordariales,0.0353,1
SH2603490.08FU_UDB090985_reps,Sordariales,NA,0,0
SH1194534.08FU_GQ924000_reps,Sordariales,Sordariales,0.0335,1
SH1155276.08FU_MF374359_refs,Sordariales,Sordariales,0.0315,1
SH1236704.08FU_MH860107_reps,Sordariales,Sordariales,0.0579,1
SH1215751.08FU_AY681204_refs,Sordariales,Sordariales,0.773,1
SH1194536.08FU_MW045610_reps,Sordariales,Sordariales,0.0155,1
SH1178124.08FU_KP754114_reps,Sordariales,Sordariales,0.0313,1
SH1174603.08FU_EF611340_reps,Sordariales,Sordariales,0.0493,1
SH1183460.08FU_JX042887_reps,Hypocreales,Hypocreales,0.0243,1
SH1187954.08FU_AY941822_refs,Hypocreales,Hypocreales,0.879,1
SH2594051.08FU_UDB0779015_reps,Hypocreales,Hypocreales,0.051,1
SH3686647.08FU_LC474615_reps,Hypocreales,NA,0,0
SH3567727.08FU_MH532874_reps,Hypocreales,NA,0,0
SH3567759.08FU_MT000705_reps,Hypocreales,NA,0,0
SH2597008.08FU_UDB039478_reps,Hypocreales,Hypocreales,0.808,1
SH2604599.08FU_UDB0526871_reps,Hypocreales,NA,0,0
SH2606130.08FU_UDB0429104_reps,Hypocreales,Hypocreales,0.881,1
SH1237872.08FU_JN190871_refs,Hypocreales,Hypocreales,0.0878,1
SH1156623.08FU_FJ459786_reps,Hypocreales,Hypocreales,0.849,1
SH1220317.08FU_KM231806_reps,Hypocreales,Hypocreales,0.847,1
SH1161477.08FU_MK811128_reps,Hypocreales,Hypocreales,0.642,1
SH1182857.08FU_KU164692_reps,Hypocreales,Hypocreales,0.262,1
SH1144398.08FU_KY415577_reps,Hypocreales,Hypocreales,0.0744,1
SH2595716.08FU_MN193007_reps,Hypocreales,Hypocreales,0.884,1
SH1169328.08FU_EU081846_reps,Hypocreales,Hypocreales,0.0733,1
SH1142977.08FU_AB360356_refs,Hypocreales,Hypocreales,0.752,1
SH3223086.08FU_MH092892_reps,Hypocreales,Hypocreales,0.0744,1
SH2596932.08FU_UDB0778742_reps,Hypocreales,Hypocreales,0.349,1
SH1169037.08FU_UDB0175232_reps,Hypocreales,Hypocreales,0.0158,1
SH1156641.08FU_MT887564_reps,Hypocreales,Hypocreales,0.555,1
SH1173596.08FU_JQ666054_refs,Hypocreales,Hypocreales,0.952,1
SH1188241.08FU_MH726097_reps,Hypocreales,Hypocreales,0.56,1
SH1183126.08FU_KF669512_reps,Hypocreales,Hypocreales,0.0284,1
SH3216601.08FU_UDB0686227_reps,Hypocreales,NA,0,0
SH1183106.08FU_KU847232_refs,Hypocreales,Hypocreales,0.43,1
SH1181282.08FU_KU845988_refs,Hypocreales,Hypocreales,0.736,1
SH1173620.08FU_HM626658_refs,Hypocreales,Hypocreales,0.805,1
SH1150973.08FU_KY173435_refs,Hypocreales,Hypocreales,0.0798,1
SH1173634.08FU_MH268002_reps,Hypocreales,Hypocreales,0.511,1
SH1188047.08FU_MK652834_reps,Hypocreales,Hypocreales,0.953,1
SH1156615.08FU_KF373544_reps,Hypocreales,Hypocreales,0.0567,1
SH1173829.08FU_GU723756_reps,Hypocreales,Hypocreales,0.0744,1
SH1182436.08FU_JQ815076_refs,Hypocreales,Hypocreales,0.944,1
SH1192383.08FU_MG031299_reps,Hypocreales,Hypocreales,0.0563,1
SH1190766.08FU_MF193500_refs,Hypocreales,Hypocreales,0.103,1
SH1191223.08FU_AJ786593_reps,Hypocreales,Hypocreales,0.0569,1
SH1209352.08FU_KP306955_reps,Hypocreales,Hypocreales,0.0677,1
SH1173648.08FU_KF512543_reps,Hypocreales,Hypocreales,0.515,1
SH1182710.08FU_KU323896_reps,Hypocreales,Hypocreales,0.0899,1
SH1161310.08FU_MF175981_reps,Hypocreales,Hypocreales,0.704,1
SH1174678.08FU_MN108300_reps,Hypocreales,Hypocreales,0.0854,1
SH1209626.08FU_UDB0622590_reps,Hypocreales,Hypocreales,0.0619,1
SH1188153.08FU_FJ860725_refs,Hypocreales,Hypocreales,0.0899,1
SH1177911.08FU_HQ654776_reps,Hypocreales,Hypocreales,0.827,1
SH1148343.08FU_UDB0469955_reps,Hypocreales,Hypocreales,0.184,1
SH1156624.08FU_MT000695_reps,Hypocreales,Hypocreales,0.608,1
SH1156587.08FU_AY624172_refs,Hypocreales,Hypocreales,0.885,1
SH1188128.08FU_MH284242_reps,Hypocreales,Hypocreales,0.914,1
SH1167027.08FU_MF176009_reps,Hypocreales,Hypocreales,0.631,1
SH1194455.08FU_JN093257_reps,Hypocreales,Hypocreales,0.0644,1
SH1170553.08FU_FN691451_refs,Hypocreales,Hypocreales,0.83,1
SH1156601.08FU_AB378506_refs,Hypocreales,Hypocreales,0.682,1
SH1156591.08FU_MK329096_reps,Hypocreales,Hypocreales,0.737,1
SH1194439.08FU_JN006744_refs,Hypocreales,Hypocreales,0.0847,1
SH1173638.08FU_AY554212_refs,Hypocreales,Hypocreales,0.791,1
SH1187995.08FU_AY894979_refs,Hypocreales,Hypocreales,0.554,1
SH1142349.08FU_LC428827_reps,Hypocreales,Hypocreales,0.0878,1
SH1160501.08FU_JQ905686_reps,Hypocreales,Hypocreales,0.0626,1
SH1183119.08FU_KU846287_refs,Hypocreales,Hypocreales,0.482,1
SH1177378.08FU_HM195305_refs,Hypocreales,Hypocreales,0.659,1
SH1151846.08FU_EU652350_reps,Hypocreales,Hypocreales,0.0868,1
SH1169532.08FU_AM779860_reps,Hypocreales,Hypocreales,0.67,1
SH2596434.08FU_MK849890_reps,Hypocreales,Hypocreales,0.925,1
SH1155931.08FU_HM161741_reps,Hypocreales,Hypocreales,0.0569,1
SH1237504.08FU_UDB0660052_reps,Hypocreales,Hypocreales,0.845,1
SH1173609.08FU_KM231763_refs,Hypocreales,Hypocreales,0.909,1
SH1184607.08FU_MH866012_reps,Hypocreales,Hypocreales,0.603,1
SH1185093.08FU_KJ021977_reps,Hypocreales,Hypocreales,0.0878,1
SH1192195.08FU_HM245331_reps,Hypocreales,Hypocreales,0.399,1
SH1173615.08FU_U34581_refs,Hypocreales,Hypocreales,0.902,1
SH2609228.08FU_UDB0436106_reps,Hypocreales,NA,0,0
SH1177364.08FU_AJ292402_refs,Hypocreales,Hypocreales,0.793,1
SH1177363.08FU_AJ292410_refs,Hypocreales,Hypocreales,0.943,1
SH1157886.08FU_U57667_reps,Hypocreales,Hypocreales,0.0231,1
SH1170567.08FU_HG965025_refs,Hypocreales,Hypocreales,0.506,1
SH1187565.08FU_JQ860113_reps,Hypocreales,Hypocreales,0.947,1
SH1212203.08FU_MT215495_reps,Hypocreales,Hypocreales,0.931,1
SH1177902.08FU_KP885725_refs,Hypocreales,Hypocreales,0.946,1
SH1190977.08FU_UDB0512446_reps,Hypocreales,Hypocreales,0.0682,1
SH1173688.08FU_MT777280_reps,Hypocreales,Hypocreales,0.737,1
SH1173700.08FU_HQ897793_reps,Hypocreales,Hypocreales,0.638,1
SH1173654.08FU_JF832628_reps,Hypocreales,Hypocreales,0.855,1
SH1182747.08FU_MG827022_refs,Hypocreales,Hypocreales,0.0529,1
SH3216594.08FU_UDB0582292_reps,Hypocreales,NA,0,0
SH2606136.08FU_UDB0127083_reps,Hypocreales,NA,0,0
SH1179901.08FU_JN190879_reps,Hypocreales,Hypocreales,0.0878,1
SH1188001.08FU_FJ860760_reps,Hypocreales,Hypocreales,0.784,1
SH1188003.08FU_FJ860859_reps,Hypocreales,Hypocreales,0.879,1
SH1183454.08FU_KU382205_refs,Hypocreales,Hypocreales,0.0433,1
SH1184169.08FU_MN781888_reps,Hypocreales,Hypocreales,0.0698,1
SH1202970.08FU_MH562717_refs,Hypocreales,Hypocreales,0.0512,1
SH1194442.08FU_KU382164_refs,Hypocreales,Hypocreales,0.607,1
SH1237484.08FU_AY590783_reps,Hypocreales,Hypocreales,0.667,1
SH1197563.08FU_AJ292394_refs,Hypocreales,Hypocreales,0.886,1
SH1173603.08FU_DQ366705_refs,Hypocreales,Hypocreales,0.954,1
SH1202980.08FU_GU566299_reps,Hypocreales,Hypocreales,0.0567,1
SH1151734.08FU_KU382210_refs,Hypocreales,Hypocreales,0.0542,1
SH2611763.08FU_UDB0324298_reps,Hypocreales,NA,0,0
SH1179862.08FU_KF777192_refs,Hypocreales,Hypocreales,0.0575,1
SH1169516.08FU_HE792978_refs,Hypocreales,Hypocreales,0.0844,1
SH1155543.08FU_AF210664_refs,Hypocreales,Hypocreales,0.532,1
SH1202968.08FU_KY872744_refs,Hypocreales,Hypocreales,0.928,1
SH1163358.08FU_FJ389924_refs,Hypocreales,Eurotiales,0.653,0
SH1177377.08FU_KC603897_reps,Hypocreales,Hypocreales,0.652,1
SH1245294.08FU_AJ133393_reps,Hypocreales,Hypocreales,0.0698,1
SH1234322.08FU_MN527448_reps,Hypocreales,Hypocreales,0.391,1
SH1187412.08FU_EU409584_reps,Hypocreales,Hypocreales,0.0698,1
SH1143433.08FU_KJ570709_refs,Hypocreales,Hypocreales,0.844,1
SH1186853.08FU_KU999974_reps,Hypocreales,Hypocreales,0.0231,1
SH1169537.08FU_UDB006049_refs,Hypocreales,Hypocreales,0.74,1
SH1180361.08FU_JX566957_reps,Hypocreales,Hypocreales,0.0744,1
SH1181288.08FU_KU845808_refs,Hypocreales,Hypocreales,0.106,1
SH2592101.08FU_MH859762_reps,Hypocreales,Hypocreales,0.227,1
SH1181310.08FU_KX610401_reps,Hypocreales,Hypocreales,0.0355,1
SH1191915.08FU_KM231846_refs,Hypocreales,Hypocreales,0.0398,1
SH1173542.08FU_AB065432_reps,Hypocreales,Hypocreales,0.0698,1
SH1170563.08FU_MK541537_reps,Hypocreales,Hypocreales,0.742,1
SH2593225.08FU_MH327817_refs,Hypocreales,Hypocreales,0.0219,1
SH1194458.08FU_UDB0106292_reps,Hypocreales,Hypocreales,0.0747,1
SH1155562.08FU_AF210681_refs,Hypocreales,Hypocreales,0.687,1
SH1237496.08FU_AJ786555_reps,Hypocreales,Hypocreales,0.615,1
SH1237672.08FU_JX177457_reps,Hypocreales,Hypocreales,0.0593,1
SH1143428.08FU_MG826827_refs,Hypocreales,Hypocreales,0.404,1
SH1181293.08FU_KU846049_refs,Hypocreales,Hypocreales,0.041,1
SH1173633.08FU_JX372681_reps,Hypocreales,Hypocreales,0.78,1
SH1184522.08FU_MH864682_reps,Hypocreales,Hypocreales,0.11,1
SH1237874.08FU_JN190870_reps,Hypocreales,Hypocreales,0.0878,1
SH1157460.08FU_UDB0560783_reps,Hypocreales,Hypocreales,0.0489,1
SH1181280.08FU_EF568081_refs,Hypocreales,Hypocreales,0.931,1
SH1202981.08FU_MH562718_reps,Hypocreales,Hypocreales,0.0565,1
SH1194447.08FU_EU073198_refs,Hypocreales,Hypocreales,0.0848,1
SH1157884.08FU_AF176260_reps,Hypocreales,Hypocreales,0.914,1
SH1148354.08FU_MN648324_reps,Hypocreales,Hypocreales,0.0411,1
SH1179902.08FU_JN190875_reps,Hypocreales,Hypocreales,0.0878,1
SH1157146.08FU_AJ309363_reps,Hypocreales,Hypocreales,0.0744,1
SH1177908.08FU_DQ345589_refs,Hypocreales,Hypocreales,0.509,1
SH1156647.08FU_KC111884_reps,Hypocreales,Hypocreales,0.87,1
SH1159280.08FU_KP859042_refs,Hypocreales,Hypocreales,0.0698,1
SH1173703.08FU_UDB0653075_reps,Hypocreales,Hypocreales,0.911,1
SH1177915.08FU_MF623034_reps,Hypocreales,Hypocreales,0.0744,1
SH1156617.08FU_AJ292392_refs,Hypocreales,Hypocreales,0.591,1
SH1183113.08FU_UDB0554542_reps,Hypocreales,Hypocreales,0.045,1
SH1173622.08FU_KF815570_reps,Hypocreales,Hypocreales,0.0614,1
SH1183117.08FU_AB925928_reps,Hypocreales,Hypocreales,0.0671,1
SH1220321.08FU_AF178406_reps,Hypocreales,Hypocreales,0.0878,1
SH1169833.08FU_AJ605994_reps,Hypocreales,Hypocreales,0.0698,1
SH1173641.08FU_HQ130699_reps,Hypocreales,Hypocreales,0.761,1
SH1185091.08FU_KJ021986_reps,Hypocreales,Hypocreales,0.0878,1
SH1183426.08FU_KP131531_refs,Hypocreales,Hypocreales,0.935,1
SH1180421.08FU_DQ365847_reps,Hypocreales,Hypocreales,0.0698,1
SH2610850.08FU_UDB0286403_reps,Hypocreales,NA,0,0
SH1197568.08FU_MF967422_reps,Hypocreales,Hypocreales,0.847,1
SH1234317.08FU_LN846844_refs,Hypocreales,Hypocreales,0.342,1
SH1181285.08FU_KU846735_refs,Hypocreales,Hypocreales,0.791,1
SH1173665.08FU_JF832597_refs,Hypocreales,Hypocreales,0.809,1
SH1177920.08FU_KY923212_reps,Hypocreales,Hypocreales,0.0744,1
SH1173661.08FU_KU325171_reps,Hypocreales,Hypocreales,0.0823,1
SH1202971.08FU_MK329058_reps,Hypocreales,Hypocreales,0.0146,1
SH1173732.08FU_JF832674_refs,Hypocreales,Hypocreales,0.8,1
SH1181284.08FU_KU845805_refs,Hypocreales,Hypocreales,0.0453,1
SH2605491.08FU_UDB0161550_reps,Hypocreales,NA,0,0
SH2593321.08FU_MH795084_reps,Hypocreales,Hypocreales,0.0614,1
SH1188111.08FU_KF730001_refs,Hypocreales,Hypocreales,0.558,1
SH1155538.08FU_DQ993628_reps,Hypocreales,Hypocreales,0.0878,1
SH1173631.08FU_HQ897819_refs,Hypocreales,Hypocreales,0.655,1
SH1151490.08FU_HQ608125_reps,Hypocreales,Hypocreales,0.0231,1
SH1169035.08FU_MT236834_reps,Hypocreales,Hypocreales,0.025,1
SH1157462.08FU_AJ292414_refs,Hypocreales,Hypocreales,0.0604,1
SH1155998.08FU_JN943327_reps,Hypocreales,Hypocreales,0.0744,1
SH1175503.08FU_MH862151_refs,Hypocreales,Hypocreales,0.0899,1
SH1212120.08FU_KM231784_reps,Hypocreales,Hypocreales,0.755,1
SH1187136.08FU_UDB035118_refs,Hypocreales,Hypocreales,0.0276,1
SH1188075.08FU_UDB0637354_reps,Hypocreales,Hypocreales,0.0767,1
SH1189383.08FU_KU382150_refs,Hypocreales,Hypocreales,0.0508,1
SH1155547.08FU_AF210682_refs,Hypocreales,Hypocreales,0.847,1
SH1182709.08FU_FJ860737_refs,Hypocreales,Hypocreales,0.711,1
SH1173691.08FU_AY554211_reps,Hypocreales,Hypocreales,0.697,1
SH1194459.08FU_JQ666502_refs,Hypocreales,Hypocreales,0.0791,1
SH1168588.08FU_JN049819_reps,Hypocreales,Hypocreales,0.0744,1
SH3566661.08FU_MT293602_reps,Hypocreales,Hypocreales,0.782,1
SH3566746.08FU_MN709083_reps,Hypocreales,Hypocreales,0.774,1
SH3567858.08FU_MN781909_reps,Hypocreales,Hypocreales,0.0155,1
SH1184520.08FU_KF823600_reps,Hypocreales,Hypocreales,0.0224,1
SH1187898.08FU_KJ729480_reps,Hypocreales,Hypocreales,0.938,1
SH1152950.08FU_MG250390_reps,Hypocreales,Hypocreales,0.0606,1
SH1169032.08FU_AM262388_reps,Hypocreales,Hypocreales,0.0216,1
SH1190069.08FU_MH483703_reps,Hypocreales,Hypocreales,0.914,1
SH1188979.08FU_HF680236_refs,Hypocreales,Hypocreales,0.0549,1
SH2609617.08FU_UDB0236617_reps,Hypocreales,NA,0,0
SH1175274.08FU_MG826923_reps,Hypocreales,Hypocreales,0.0835,1
SH2592815.08FU_MK163804_reps,Hypocreales,Hypocreales,0.804,1
SH1234313.08FU_U80612_refs,Hypocreales,Hypocreales,0.946,1
SH2608115.08FU_UDB0275586_reps,Hypocreales,Hypocreales,0.42,1
SH1187862.08FU_JQ685870_refs,Hypocreales,Hypocreales,0.843,1
SH1156618.08FU_DQ342253_reps,Hypocreales,Hypocreales,0.654,1
SH1156629.08FU_EF641893_refs,Hypocreales,Hypocreales,0.601,1
SH1150999.08FU_KM231760_refs,Hypocreales,Hypocreales,0.0878,1
SH1202973.08FU_AM421087_reps,Hypocreales,Hypocreales,0.775,1
SH1188167.08FU_JN039040_reps,Hypocreales,Hypocreales,0.92,1
SH1202977.08FU_HQ871963_reps,Hypocreales,Hypocreales,0.0566,1
SH1143444.08FU_MG827017_reps,Hypocreales,Hypocreales,0.0273,1
SH1187409.08FU_EU409592_reps,Hypocreales,Hypocreales,0.0698,1
SH1181687.08FU_EU516739_reps,Hypocreales,Hypocreales,0.0227,1
SH1237373.08FU_JN859395_reps,Hypocreales,Hypocreales,0.339,1
SH1169517.08FU_UDB011020_refs,Hypocreales,Hypocreales,0.782,1
SH1151564.08FU_FN397265_reps,Hypocreales,Hypocreales,0.954,1
SH1170561.08FU_FJ571421_reps,Hypocreales,Hypocreales,0.482,1
SH1173639.08FU_KM231791_reps,Hypocreales,Hypocreales,0.0878,1
SH1144197.08FU_KJ882910_reps,Hypocreales,NA,0,0
SH1169520.08FU_KJ485699_refs,Hypocreales,Hypocreales,0.0899,1
SH1177376.08FU_MH143808_reps,Hypocreales,Hypocreales,0.0601,1
SH1150487.08FU_JX507801_reps,Xylariales,Xylariales,0.0732,1
SH2592819.08FU_MK933717_reps,Xylariales,Xylariales,0.794,1
SH1150970.08FU_GQ303287_refs,Xylariales,Xylariales,0.0525,1
SH1171211.08FU_JN225905_refs,Xylariales,Xylariales,0.0732,1
SH2597233.08FU_UDB0754962_reps,Xylariales,Xylariales,0.13,1
SH1198307.08FU_JQ759951_reps,Xylariales,Xylariales,0.155,1
SH2604241.08FU_UDB082875_reps,Xylariales,NA,0,0
SH1235406.08FU_KT289566_reps,Xylariales,Xylariales,0.0596,1
SH1173565.08FU_MH107928_refs,Xylariales,Xylariales,0.0732,1
SH2593943.08FU_MT140314_reps,Xylariales,Xylariales,0.0383,1
SH1173559.08FU_KC181940_reps,Xylariales,Xylariales,0.0695,1
SH1144303.08FU_MH863249_refs,Xylariales,Xylariales,0.885,1
SH1170150.08FU_KR348863_reps,Xylariales,Xylariales,0.665,1
SH1171298.08FU_UDB0749753_reps,Xylariales,Xylariales,0.0284,1
SH1143321.08FU_AY616689_refs,Xylariales,Xylariales,0.955,1
SH1173377.08FU_GQ851755_reps,Xylariales,Xylariales,0.0667,1
SH2609727.08FU_UDB0240987_reps,Xylariales,Phyllachorales,0.0294,0
SH1239192.08FU_KP297399_reps,Xylariales,Xylariales,0.0674,1
SH1170108.08FU_EU113197_refs,Xylariales,Xylariales,0.873,1
SH1144672.08FU_MH107910_refs,Xylariales,Xylariales,0.0638,1
SH1192151.08FU_UDB0510032_reps,Xylariales,Xylariales,0.0437,1
SH1194832.08FU_JQ958962_reps,Xylariales,Xylariales,0.736,1
SH1170196.08FU_KU204544_reps,Xylariales,Xylariales,0.0698,1
SH1192156.08FU_KP133207_reps,Xylariales,Xylariales,0.0732,1
SH1149384.08FU_KM610281_reps,Xylariales,Xylariales,0.0732,1
SH1157001.08FU_KC968921_reps,Xylariales,Xylariales,0.0732,1
SH2593656.08FU_MH003367_reps,Xylariales,Xylariales,0.0732,1
SH1179108.08FU_KT289624_reps,Xylariales,Xylariales,0.0732,1
