SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1200372.08FU_JN049860_reps,Hypocreales,Hypocreales,0.0637,1
SH1170558.08FU_HG965034_refs,Hypocreales,Hypocreales,0.432,1
SH2607455.08FU_UDB0166406_reps,Hypocreales,NA,0.0,0
SH1152951.08FU_KP131521_refs,Hypocreales,Hypocreales,0.0237,1
SH3567386.08FU_MN947220_reps,Hypocreales,NA,0.0,0
SH1177377.08FU_KC603897_reps,Hypocreales,Hypocreales,0.652,1
SH1188071.08FU_FJ860782_refs,Hypocreales,Hypocreales,0.916,1
SH1188238.08FU_GU219469_reps,Hypocreales,Hypocreales,0.0868,1
SH1191910.08FU_MG827014_refs,Hypocreales,Hypocreales,0.0655,1
SH1173588.08FU_AB587028_refs,Hypocreales,Hypocreales,0.937,1
SH1237487.08FU_MH633945_reps,Hypocreales,Hypocreales,0.78,1
SH1182750.08FU_KU059879_reps,Hypocreales,Hypocreales,0.0899,1
SH1229414.08FU_AB925948_reps,Hypocreales,Hypocreales,0.694,1
SH1246454.08FU_MG431982_reps,Hypocreales,Hypocreales,0.0878,1
SH1157468.08FU_AJ292416_refs,Hypocreales,Hypocreales,0.0598,1
SH1187412.08FU_EU409584_reps,Hypocreales,Hypocreales,0.0698,1
SH1177371.08FU_AY624197_refs,Hypocreales,Hypocreales,0.199,1
SH2597071.08FU_UDB0778310_reps,Hypocreales,Hypocreales,0.0784,1
SH1175586.08FU_KC291746_refs,Hypocreales,Hypocreales,0.885,1
SH1184603.08FU_JQ403327_reps,Hypocreales,Hypocreales,0.52,1
SH2596393.08FU_MK861081_reps,Hypocreales,Hypocreales,0.442,1
SH1171264.08FU_JN942612_reps,Hypocreales,Hypocreales,0.0698,1
SH1156598.08FU_EU284721_reps,Hypocreales,Hypocreales,0.496,1
SH1170563.08FU_MK541537_reps,Hypocreales,Hypocreales,0.742,1
SH2593225.08FU_MH327817_refs,Hypocreales,Hypocreales,0.0219,1
SH1202955.08FU_MT757841_reps,Hypocreales,Hypocreales,0.0497,1
SH1184523.08FU_KM492887_refs,Hypocreales,Hypocreales,0.109,1
SH1158747.08FU_AB925942_reps,Hypocreales,Hypocreales,0.0744,1
SH1181375.08FU_JN890389_reps,Hypocreales,Hypocreales,0.493,1
SH1177917.08FU_KC167175_reps,Hypocreales,Hypocreales,0.795,1
SH1155548.08FU_KU382183_reps,Hypocreales,Hypocreales,0.522,1
SH1175197.08FU_MF408439_reps,Hypocreales,Hypocreales,0.9,1
SH1246473.08FU_JX192720_reps,Hypocreales,Hypocreales,0.0569,1
SH1173619.08FU_JX179209_reps,Hypocreales,Hypocreales,0.862,1
SH1148347.08FU_KM278109_reps,Hypocreales,Hypocreales,0.0635,1
SH1156647.08FU_KC111884_reps,Hypocreales,Hypocreales,0.87,1
SH1169509.08FU_FN859417_refs,Hypocreales,Hypocreales,0.77,1
SH1184601.08FU_KJ022003_reps,Hypocreales,Hypocreales,0.662,1
SH1188234.08FU_HE584874_reps,Hypocreales,Hypocreales,0.654,1
SH1237432.08FU_KY415575_reps,Hypocreales,Hypocreales,0.0744,1
SH1143437.08FU_HQ211715_reps,Hypocreales,Hypocreales,0.0226,1
SH1212042.08FU_JX179196_reps,Hypocreales,Hypocreales,0.864,1
SH2592864.08FU_MK432773_reps,Hypocreales,Hypocreales,0.0698,1
SH1156619.08FU_MK312308_reps,Hypocreales,Hypocreales,0.0505,1
SH1182708.08FU_KJ783296_refs,Hypocreales,Hypocreales,0.536,1
SH1188173.08FU_GQ255692_reps,Hypocreales,Hypocreales,0.72,1
SH2592049.08FU_UDB0273796_reps,Hypocreales,Hypocreales,0.0778,1
SH2595121.08FU_MN503521_reps,Hypocreales,Hypocreales,0.898,1
SH2597005.08FU_UDB0468077_reps,Hypocreales,Hypocreales,0.0899,1
SH1188225.08FU_UDB0755708_reps,Hypocreales,Hypocreales,0.728,1
SH1173649.08FU_MW215865_reps,Hypocreales,Hypocreales,0.0793,1
SH3566982.08FU_MT153958_reps,Hypocreales,NA,0.0,0
SH3568007.08FU_MT356078_reps,Hypocreales,Hypocreales,0.54,1
SH1235932.08FU_MG826983_reps,Hypocreales,Hypocreales,0.0888,1
SH1156593.08FU_AB712266_refs,Hypocreales,Hypocreales,0.671,1
SH1169232.08FU_KT447319_reps,Hypocreales,Hypocreales,0.0744,1
SH1212050.08FU_KP903473_reps,Hypocreales,Hypocreales,0.934,1
SH1188033.08FU_JF439479_reps,Hypocreales,Hypocreales,0.0899,1
SH2595736.08FU_MN176345_reps,Hypocreales,Hypocreales,0.691,1
SH1183430.08FU_AF502641_reps,Hypocreales,Hypocreales,0.728,1
SH1169513.08FU_JQ814696_refs,Hypocreales,Hypocreales,0.0579,1
SH1181303.08FU_AF081473_reps,Hypocreales,Hypocreales,0.31,1
SH1148339.08FU_AB540575_refs,Hypocreales,Hypocreales,0.802,1
SH1229412.08FU_KU898845_reps,Hypocreales,Hypocreales,0.853,1
SH1188107.08FU_AB742527_reps,Hypocreales,Hypocreales,0.458,1
SH1188095.08FU_KY687952_reps,Hypocreales,Hypocreales,0.893,1
SH1194438.08FU_AF054863_refs,Hypocreales,Hypocreales,0.574,1
SH1155427.08FU_UDB0584274_reps,Hypocreales,Hypocreales,0.0869,1
SH1239000.08FU_KM231856_reps,Hypocreales,Hypocreales,0.023,1
SH1183647.08FU_KM231741_refs,Hypocreales,Hypocreales,0.0878,1
SH1155540.08FU_AF502660_reps,Hypocreales,Hypocreales,0.771,1
SH1237476.08FU_JN049844_refs,Hypocreales,Hypocreales,0.857,1
SH1184597.08FU_JQ403308_refs,Hypocreales,Hypocreales,0.652,1
SH1182841.08FU_UDB0752836_reps,Hypocreales,Hypocreales,0.06,1
SH1173625.08FU_DQ366707_refs,Hypocreales,Hypocreales,0.681,1
SH1194461.08FU_UDB0780968_reps,Hypocreales,Hypocreales,0.0825,1
SH1194456.08FU_UDB0778309_reps,Hypocreales,Hypocreales,0.542,1
SH1143412.08FU_MG595222_reps,Hypocreales,Hypocreales,0.023,1
SH1197567.08FU_KC008871_reps,Hypocreales,Hypocreales,0.685,1
SH1177380.08FU_MN781901_reps,Hypocreales,Hypocreales,0.0644,1
SH2593320.08FU_MH795091_refs,Hypocreales,Hypocreales,0.147,1
SH1187136.08FU_UDB035118_refs,Hypocreales,Hypocreales,0.0276,1
SH1170555.08FU_FN706540_refs,Hypocreales,Hypocreales,0.813,1
SH2601293.08FU_UDB0128774_reps,Hypocreales,Hypocreales,0.166,1
SH1189383.08FU_KU382150_refs,Hypocreales,Hypocreales,0.0508,1
SH1159953.08FU_AM947668_refs,Hypocreales,Hypocreales,0.899,1
SH1237479.08FU_KF412321_reps,Hypocreales,Hypocreales,0.698,1
SH1168588.08FU_JN049819_reps,Hypocreales,Hypocreales,0.0744,1
SH1169512.08FU_KJ524677_reps,Hypocreales,Hypocreales,0.0627,1
SH3566661.08FU_MT293602_reps,Hypocreales,Hypocreales,0.782,1
SH3567857.08FU_MN781915_reps,Hypocreales,Hypocreales,0.123,1
SH1173604.08FU_AB586997_refs,Hypocreales,Hypocreales,0.905,1
SH1143432.08FU_FJ224113_reps,Hypocreales,Hypocreales,0.0662,1
SH1143434.08FU_KF767353_refs,Hypocreales,Hypocreales,0.845,1
SH1187898.08FU_KJ729480_reps,Hypocreales,Hypocreales,0.938,1
SH1183367.08FU_AY624193_refs,Hypocreales,Hypocreales,0.708,1
SH3216593.08FU_UDB0626135_reps,Hypocreales,NA,0.0,0
SH1188979.08FU_HF680236_refs,Hypocreales,Hypocreales,0.0549,1
SH1234026.08FU_JQ647430_refs,Hypocreales,Glomerellales,0.769,0
SH2609617.08FU_UDB0236617_reps,Hypocreales,NA,0.0,0
SH1234329.08FU_KP235253_reps,Hypocreales,Hypocreales,0.152,1
SH1209343.08FU_KC506283_reps,Hypocreales,Hypocreales,0.0826,1
SH1184527.08FU_KM492889_reps,Hypocreales,Hypocreales,0.0989,1
SH1237001.08FU_KX022396_reps,Hypocreales,Hypocreales,0.0612,1
SH1182754.08FU_JX155888_reps,Hypocreales,Hypocreales,0.0878,1
SH1156595.08FU_KF417583_reps,Hypocreales,Hypocreales,0.829,1
SH1194441.08FU_KU382208_refs,Hypocreales,Hypocreales,0.135,1
SH1202973.08FU_AM421087_reps,Hypocreales,Hypocreales,0.775,1
SH1155542.08FU_AF210669_refs,Hypocreales,Hypocreales,0.0674,1
SH1188167.08FU_JN039040_reps,Hypocreales,Hypocreales,0.92,1
SH1170635.08FU_KY554959_reps,Hypocreales,Hypocreales,0.586,1
SH1148348.08FU_MH859410_refs,Hypocreales,Hypocreales,0.355,1
SH1180422.08FU_DQ365850_reps,Hypocreales,Hypocreales,0.0698,1
SH1202975.08FU_AM746019_reps,Hypocreales,Hypocreales,0.788,1
SH1183127.08FU_KU846291_refs,Hypocreales,Hypocreales,0.863,1
SH1173660.08FU_UDB0387706_reps,Hypocreales,Hypocreales,0.062,1
SH1177379.08FU_MT078877_reps,Hypocreales,Hypocreales,0.531,1
SH1194445.08FU_AF054860_refs,Hypocreales,Hypocreales,0.765,1
SH1197573.08FU_UDB0755165_reps,Hypocreales,Hypocreales,0.921,1
SH1168966.08FU_KR611883_refs,Hypocreales,Hypocreales,0.0231,1
SH1184888.08FU_KF435344_reps,Xylariales,Xylariales,0.344,1
SH1149229.08FU_DQ201124_refs,Xylariales,Xylariales,0.0732,1
SH1170111.08FU_FN812846_reps,Xylariales,Xylariales,0.856,1
SH2587881.08FU_FJ820776_reps,Xylariales,Xylariales,0.0276,1
SH3565297.08FU_MN562110_reps,Xylariales,NA,0.0,0
SH3568303.08FU_MT882157_reps,Xylariales,NA,0.0,0
SH1168516.08FU_MH425293_reps,Xylariales,Xylariales,0.0732,1
SH1144684.08FU_MT772299_reps,Xylariales,Xylariales,0.0538,1
SH1198307.08FU_JQ759951_reps,Xylariales,Xylariales,0.155,1
SH2604241.08FU_UDB082875_reps,Xylariales,NA,0.0,0
SH1143899.08FU_KY250373_reps,Xylariales,Xylariales,0.0732,1
SH1149883.08FU_HM595552_reps,Xylariales,Xylariales,0.284,1
SH1144314.08FU_JF773673_reps,Xylariales,Xylariales,0.891,1
SH1151404.08FU_AB934118_reps,Xylariales,Xylariales,0.0732,1
SH1144311.08FU_KY069246_reps,Xylariales,Xylariales,0.617,1
SH1192155.08FU_KP133204_reps,Xylariales,Xylariales,0.0732,1
SH1214781.08FU_KC405563_reps,Xylariales,Xylariales,0.949,1
SH1194251.08FU_JN903537_reps,Xylariales,Xylariales,0.0732,1
SH2606356.08FU_UDB0419761_reps,Xylariales,NA,0.0,0
SH1184184.08FU_GU174383_reps,Xylariales,Xylariales,0.0598,1
SH1187546.08FU_UDB0479520_reps,Xylariales,Xylariales,0.0369,1
SH1179978.08FU_KP747691_reps,Xylariales,Xylariales,0.0732,1
SH1189064.08FU_MG592688_reps,Xylariales,NA,0.0,0
SH1214999.08FU_AB274813_reps,Xylariales,Xylariales,0.0732,1
SH1149384.08FU_KM610281_reps,Xylariales,Xylariales,0.0732,1
SH1177632.08FU_KJ710460_refs,Xylariales,Xylariales,0.464,1
SH2593656.08FU_MH003367_reps,Xylariales,Xylariales,0.0732,1
SH1232350.08FU_KC774593_refs,Xylariales,Xylariales,0.0732,1
SH1179108.08FU_KT289624_reps,Xylariales,Xylariales,0.0732,1
SH1241577.08FU_MG386042_refs,Xylariales,Xylariales,0.0279,1
SH1177644.08FU_KJ921926_reps,Xylariales,Xylariales,0.0442,1
SH1144305.08FU_KY610395_refs,Xylariales,Xylariales,0.893,1
SH1178475.08FU_JQ760548_reps,Xylariales,Xylariales,0.053,1
SH1170225.08FU_MG768835_reps,Xylariales,Xylariales,0.346,1
SH1213421.08FU_JX139580_reps,Xylariales,Xylariales,0.0589,1
SH1179485.08FU_KP858999_refs,Xylariales,Xylariales,0.342,1
SH1143743.08FU_KU683892_reps,Xylariales,Xylariales,0.0732,1
SH1169474.08FU_KF144911_refs,Xylariales,Xylariales,0.897,1
SH1170355.08FU_KC774584_refs,Xylariales,Xylariales,0.0567,1
SH1192152.08FU_AJ390434_reps,Xylariales,Xylariales,0.0732,1
SH1214789.08FU_MN634086_reps,Xylariales,Xylariales,0.898,1
SH1172555.08FU_KP859048_refs,Xylariales,Xylariales,0.0279,1
SH1190041.08FU_FR715522_refs,Xylariales,Diaporthales,0.0212,0
SH1183444.08FU_MN194623_reps,Xylariales,Xylariales,0.0732,1
SH1179121.08FU_MT183988_reps,Xylariales,Xylariales,0.0688,1
SH1179097.08FU_KP991978_reps,Xylariales,Xylariales,0.313,1
SH1170170.08FU_KP133320_reps,Xylariales,Xylariales,0.0666,1
SH1177647.08FU_MG828961_refs,Xylariales,Xylariales,0.445,1
SH1170212.08FU_KC771489_reps,Xylariales,Xylariales,0.782,1
SH1142303.08FU_KT366012_reps,Xylariales,Xylariales,0.0652,1
SH1179477.08FU_KP859009_refs,Xylariales,Xylariales,0.207,1
SH1170277.08FU_MN655980_reps,Xylariales,Xylariales,0.0362,1
SH1194836.08FU_KY364641_reps,Xylariales,Xylariales,0.754,1
SH1179492.08FU_KP859053_refs,Xylariales,Xylariales,0.0222,1
SH1186266.08FU_MH854724_refs,Xylariales,Xylariales,0.0907,1
SH1143210.08FU_KR092787_refs,Xylariales,Xylariales,0.0279,1
SH1190469.08FU_FJ746656_reps,Xylariales,Xylariales,0.845,1
SH1144320.08FU_JX658475_reps,Xylariales,Xylariales,0.864,1
SH1142300.08FU_JQ862660_reps,Xylariales,Xylariales,0.0732,1
SH1173558.08FU_UDB0763370_reps,Xylariales,Xylariales,0.038,1
SH1169484.08FU_KF144910_refs,Xylariales,Xylariales,0.656,1
SH1194829.08FU_MN534840_reps,Xylariales,Xylariales,0.0652,1
SH3565789.08FU_MT757790_reps,Xylariales,Xylariales,0.87,1
SH3567383.08FU_MT756621_reps,Xylariales,NA,0.0,0
SH1184882.08FU_MF615004_reps,Xylariales,Xylariales,0.72,1
SH1213414.08FU_AY616703_refs,Xylariales,Xylariales,0.0732,1
SH1213410.08FU_FJ185308_refs,Xylariales,Xylariales,0.93,1
SH1151057.08FU_MT772094_reps,Xylariales,Xylariales,0.606,1
SH1155442.08FU_KU516688_reps,Xylariales,Xylariales,0.632,1
SH1170303.08FU_MT146476_reps,Xylariales,Xylariales,0.711,1
SH1170214.08FU_AY971716_reps,Xylariales,Xylariales,0.0724,1
SH1213420.08FU_DQ223741_refs,Xylariales,Xylariales,0.0732,1
SH2592692.08FU_MH822986_reps,Xylariales,Xylariales,0.375,1
SH1178529.08FU_JQ761022_reps,Xylariales,Xylariales,0.0732,1
SH1175104.08FU_JN890355_reps,Xylariales,Xylariales,0.244,1
SH1150141.08FU_JN851017_reps,Xylariales,Xylariales,0.0732,1
SH1237184.08FU_DQ278919_refs,Xylariales,Xylariales,0.646,1
SH1177213.08FU_HM585020_reps,Xylariales,Xylariales,0.0732,1
SH1179107.08FU_KJ542314_reps,Xylariales,Xylariales,0.0725,1
SH1237626.08FU_AJ390431_refs,Xylariales,Xylariales,0.427,1
SH1184890.08FU_KT949902_refs,Xylariales,Xylariales,0.0782,1
SH2593265.08FU_MK247958_reps,Xylariales,Xylariales,0.0719,1
SH1191715.08FU_MH374414_reps,Xylariales,Xylariales,0.0512,1
SH1184885.08FU_KX789680_refs,Xylariales,Xylariales,0.486,1
SH1170263.08FU_AF432179_reps,Xylariales,Xylariales,0.668,1
SH1183042.08FU_MN523323_reps,Xylariales,Xylariales,0.0732,1
SH1181950.08FU_AB670712_reps,Xylariales,Xylariales,0.0685,1
SH1156905.08FU_MG192320_refs,Xylariales,Xylariales,0.047,1
SH1173378.08FU_EU178738_refs,Xylariales,Xylariales,0.0732,1
SH1149844.08FU_UDB0269804_reps,Xylariales,Xylariales,0.0732,1
SH1237192.08FU_KR072673_refs,Xylariales,Xylariales,0.54,1
SH1213415.08FU_FJ185307_refs,Xylariales,Xylariales,0.628,1
SH1178845.08FU_UDB004156_reps,Xylariales,Xylariales,0.0279,1
SH2608506.08FU_UDB0393071_reps,Xylariales,NA,0.0,0
SH1171676.08FU_EU179869_reps,Xylariales,Xylariales,0.0732,1
SH2611708.08FU_UDB0482296_reps,Xylariales,NA,0.0,0
SH1235911.08FU_DQ322096_refs,Xylariales,Xylariales,0.0732,1
SH1237185.08FU_AB683953_refs,Xylariales,Xylariales,0.65,1
SH1172068.08FU_AM749923_refs,Xylariales,Xylariales,0.481,1
SH1170143.08FU_KJ411549_reps,Xylariales,Xylariales,0.664,1
SH1170139.08FU_KR534679_reps,Xylariales,Xylariales,0.0732,1
SH1182484.08FU_FJ172294_refs,Xylariales,Xylariales,0.811,1
SH1238210.08FU_JN903549_reps,Xylariales,NA,0.0,0
SH1181083.08FU_KY752761_reps,Xylariales,Xylariales,0.899,1
SH1170129.08FU_KR534687_reps,Xylariales,Xylariales,0.0725,1
SH1190484.08FU_FJ172277_reps,Xylariales,Xylariales,0.832,1
SH1144301.08FU_DQ631938_refs,Xylariales,Xylariales,0.944,1
SH1179138.08FU_MG748590_reps,Xylariales,Xylariales,0.0732,1
SH2605453.08FU_UDB0125479_reps,Xylariales,NA,0.0,0
SH1192150.08FU_GU300080_reps,Xylariales,Xylariales,0.0732,1
SH1173554.08FU_UDB035051_refs,Xylariales,Xylariales,0.0559,1
SH3565511.08FU_MK503821_reps,Xylariales,NA,0.0,0
SH1190464.08FU_MF959501_refs,Xylariales,Xylariales,0.891,1
SH1171210.08FU_FN252429_refs,Xylariales,Xylariales,0.0732,1
SH1148253.08FU_KM244744_reps,Xylariales,Xylariales,0.0279,1
SH1143510.08FU_KR069112_reps,Xylariales,Xylariales,0.0412,1
SH1236180.08FU_KF435590_reps,Xylariales,Xylariales,0.0147,1
SH1170116.08FU_HQ023067_reps,Xylariales,Xylariales,0.875,1
SH1186805.08FU_MN128880_reps,Xylariales,Xylariales,0.0732,1
SH1223314.08FU_KM396646_reps,Xylariales,Xylariales,0.0652,1
SH1191714.08FU_MH374419_reps,Xylariales,Xylariales,0.0732,1
SH1223315.08FU_KF964565_refs,Xylariales,Xylariales,0.0652,1
SH1188366.08FU_KX228289_refs,Xylariales,Xylariales,0.0279,1
SH1170404.08FU_AB462498_reps,Xylariales,Xylariales,0.717,1
SH2608268.08FU_UDB0387776_reps,Xylariales,NA,0.0,0
SH1150398.08FU_KU683763_reps,Xylariales,Xylariales,0.0868,1
SH2588655.08FU_MH857366_refs,Xylariales,Xylariales,0.509,1
SH2613779.08FU_UDB0584060_reps,Xylariales,Xylariales,0.312,1
SH1170122.08FU_AF502743_reps,Xylariales,Xylariales,0.522,1
SH1170184.08FU_KP218905_refs,Xylariales,Xylariales,0.836,1
SH1170158.08FU_DQ322163_reps,Xylariales,Xylariales,0.571,1
SH1177640.08FU_UDB0547385_reps,Xylariales,Xylariales,0.0276,1
SH1184864.08FU_KC537804_refs,Xylariales,Xylariales,0.484,1
SH1153152.08FU_UDB033665_reps,Xylariales,Xylariales,0.0732,1
SH1158526.08FU_MN622767_reps,Xylariales,Xylariales,0.0732,1
SH1170183.08FU_EU686918_reps,Xylariales,Xylariales,0.0716,1
SH1179119.08FU_DQ322082_reps,Xylariales,Xylariales,0.0732,1
SH1171212.08FU_MK614770_reps,Xylariales,Xylariales,0.0732,1
SH1169490.08FU_KF435797_reps,Xylariales,Xylariales,0.0809,1
SH1170140.08FU_GU054166_reps,Xylariales,Xylariales,0.0376,1
SH1170230.08FU_KY250410_reps,Xylariales,Xylariales,0.0732,1
SH1169485.08FU_JQ246355_refs,Xylariales,Xylariales,0.0412,1
SH1179109.08FU_UDB035332_reps,Xylariales,Xylariales,0.0732,1
SH1177646.08FU_KU500020_reps,Xylariales,Xylariales,0.306,1
SH1213315.08FU_DQ322119_reps,Xylariales,Xylariales,0.0732,1
SH1179102.08FU_HG934112_reps,Xylariales,Xylariales,0.0694,1
SH1170206.08FU_KF719196_reps,Xylariales,Xylariales,0.431,1
SH1189564.08FU_MH268154_reps,Xylariales,Xylariales,0.0682,1
SH1170326.08FU_KM357295_reps,Xylariales,Xylariales,0.749,1
SH1173943.08FU_KM077162_reps,Xylariales,Xylariales,0.0729,1
SH1170149.08FU_KP133497_reps,Xylariales,Xylariales,0.521,1
SH1235384.08FU_KY206773_refs,Xylariales,Xylariales,0.0279,1
SH2602553.08FU_UDB058892_reps,Xylariales,Xylariales,0.0772,1
SH1237650.08FU_KF269181_reps,Xylariales,Xylariales,0.0732,1
SH1184865.08FU_KJ869128_refs,Xylariales,Xylariales,0.516,1
SH1172064.08FU_KX271310_reps,Xylariales,Xylariales,0.69,1
SH1169477.08FU_KR011352_refs,Xylariales,Xylariales,0.0356,1
SH1184879.08FU_KR476723_refs,Xylariales,Xylariales,0.0426,1
SH1142428.08FU_KP133530_reps,Xylariales,Xylariales,0.0732,1
SH1173555.08FU_KY463491_reps,Xylariales,Xylariales,0.0728,1
SH1171206.08FU_JQ009321_refs,Xylariales,Xylariales,0.0732,1
SH1184869.08FU_KP859050_refs,Xylariales,Xylariales,0.311,1
SH1211583.08FU_KY421940_reps,Magnaporthales,Magnaporthales,0.0474,1
SH1190077.08FU_AY265325_reps,Magnaporthales,Magnaporthales,0.0474,1
SH1187164.08FU_AY265328_reps,Magnaporthales,Magnaporthales,0.0474,1
SH1187174.08FU_JF951153_reps,Magnaporthales,Magnaporthales,0.0474,1
SH1211591.08FU_MF971509_reps,Magnaporthales,Magnaporthales,0.0314,1
SH1187162.08FU_KF436089_reps,Magnaporthales,Magnaporthales,0.0371,1
SH2601856.08FU_MT645140_reps,Magnaporthales,NA,0.0,0
SH1228780.08FU_KY940500_reps,Magnaporthales,Magnaporthales,0.0237,1
SH1187160.08FU_KM484876_refs,Magnaporthales,Magnaporthales,0.0474,1
SH1185605.08FU_AF178548_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH2606810.08FU_UDB0166351_reps,Chaetosphaeriales,NA,0.0,0
SH1153685.08FU_FJ612704_reps,Chaetosphaeriales,Chaetosphaeriales,0.0277,1
SH1178094.08FU_JQ889277_refs,Chaetosphaeriales,Chaetosphaeriales,0.401,1
SH1150503.08FU_EU037892_refs,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1153686.08FU_KP004465_refs,Chaetosphaeriales,Chaetosphaeriales,0.116,1
SH1172055.08FU_KY173408_refs,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1185611.08FU_AF178557_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1185697.08FU_UDB0174447_reps,Chaetosphaeriales,Chaetosphaeriales,0.0115,1
SH1185618.08FU_AF178551_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1153680.08FU_KX609956_refs,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1149172.08FU_AF178546_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1153690.08FU_AB934076_refs,Chaetosphaeriales,Chaetosphaeriales,0.151,1
SH1190689.08FU_MK878378_reps,Pleurotheciales,Sordariales,0.0129,0
SH1187422.08FU_JQ074237_refs,Pleurotheciales,NA,0.0,0
SH2614674.08FU_MN699406_reps,Pleurotheciales,Helotiales,0.021,0
SH1242199.08FU_UDB0568331_reps,Pleurotheciales,NA,0.0,0
SH1241396.08FU_KT278721_refs,Pleurotheciales,NA,0.0,0
SH1150363.08FU_JQ429159_refs,Pleurotheciales,NA,0.0,0
SH2607270.08FU_UDB0314046_reps,Myrmecridiales,NA,0.0,0
SH1158482.08FU_KT991669_refs,Myrmecridiales,Myrmecridiales,0.0516,1
SH2609309.08FU_UDB0224707_reps,Myrmecridiales,NA,0.0,0
SH2595129.08FU_MK828697_reps,Myrmecridiales,Myrmecridiales,0.112,1
SH1169126.08FU_KF777169_refs,Myrmecridiales,Myrmecridiales,0.461,1
SH2607534.08FU_UDB0248435_reps,Myrmecridiales,NA,0.0,0
SH2596056.08FU_MN014058_reps,Myrmecridiales,Myrmecridiales,0.021,1
SH2603843.08FU_UDB0260051_reps,Myrmecridiales,NA,0.0,0
SH1238623.08FU_UDB0769910_reps,Branch06,Diaporthales,0.0226,0
SH1188864.08FU_KR051115_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1177314.08FU_MK794503_reps,Ophiostomatales,NA,0.0,0
SH1154276.08FU_FJ804490_refs,Ophiostomatales,Ophiostomatales,0.906,1
SH1246581.08FU_KT192602_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1143201.08FU_EF127890_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1154297.08FU_HM031502_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1224633.08FU_EU913701_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1151694.08FU_AJ538335_refs,Ophiostomatales,Ophiostomatales,0.827,1
SH1225770.08FU_EU660453_refs,Ophiostomatales,Ophiostomatales,0.759,1
SH1151695.08FU_EU879124_reps,Ophiostomatales,Ophiostomatales,0.7,1
SH1245207.08FU_MG205646_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1177312.08FU_KX590826_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1173873.08FU_EU913719_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH2591681.08FU_MH555897_reps,Ophiostomatales,Ophiostomatales,0.913,1
SH1224526.08FU_EU913713_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1177310.08FU_KR476721_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1174580.08FU_MG205656_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1177311.08FU_KT362254_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1146363.08FU_GU129997_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1225775.08FU_EU913721_refs,Ophiostomatales,Ophiostomatales,0.607,1
SH1146364.08FU_AM944644_reps,Ophiostomatales,Ophiostomatales,0.652,1
SH1236137.08FU_AY280489_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1173822.08FU_HE866703_reps,Ophiostomatales,Ophiostomatales,0.0461,1
SH1225769.08FU_KP723457_reps,Ophiostomatales,Ophiostomatales,0.0463,1
SH3566872.08FU_MK748201_reps,Ophiostomatales,NA,0.0,0
SH2592172.08FU_MH857027_reps,Ophiostomatales,Ophiostomatales,0.367,1
SH1177309.08FU_HM051412_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1143207.08FU_KX396549_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH2591964.08FU_MH862160_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1156093.08FU_JX444631_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1224631.08FU_DQ268608_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH2595123.08FU_MK878383_reps,Conioscyphales,NA,0.0,0
SH2592984.08FU_MW215778_reps,Conioscyphales,NA,0.0,0
SH2595940.08FU_MW133887_reps,Conioscyphales,NA,0.0,0
SH3234354.08FU_MN905829_reps,Hypoceales,NA,0.0,0
SH1144564.08FU_HQ889706_reps,Boliniales,Boliniales,0.126,1
SH1144573.08FU_EU686069_reps,Boliniales,NA,0.0,0
SH1144558.08FU_JX460988_refs,Boliniales,Boliniales,0.208,1
SH1186858.08FU_KU999962_reps,Boliniales,Boliniales,0.166,1
SH2608521.08FU_UDB0198735_reps,Boliniales,NA,0.0,0
SH1229108.08FU_KU747643_reps,Boliniales,Boliniales,0.0569,1
SH1229547.08FU_EU367446_refs,Calosphaeriales,Calosphaeriales,0.182,1
SH1143585.08FU_MH856788_reps,Annulatascales,Annulatascales,0.2,1
SH1196093.08FU_EU128052_refs,Togniniales,Togniniales,0.796,1
SH1149913.08FU_GQ303283_reps,Coronophorales,Coronophorales,0.181,1
