SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1170205.08FU_MT496746_reps,Xylariales,Xylariales,0.794,1
SH1172069.08FU_MT133273_reps,Xylariales,Xylariales,0.31,1
SH1237188.08FU_MT373363_reps,Xylariales,Xylariales,0.278,1
SH1173981.08FU_FM209438_refs,Xylariales,Xylariales,0.0732,1
SH2592692.08FU_MH822986_reps,Xylariales,Xylariales,0.375,1
SH1178529.08FU_JQ761022_reps,Xylariales,Xylariales,0.0732,1
SH1237184.08FU_DQ278919_refs,Xylariales,Xylariales,0.646,1
SH1238975.08FU_DQ480352_reps,Xylariales,Xylariales,0.0732,1
SH1149842.08FU_FJ527866_reps,Xylariales,Xylariales,0.0732,1
SH1189062.08FU_DQ641634_reps,Xylariales,Xylariales,0.0732,1
SH1232349.08FU_KC774570_refs,Xylariales,Xylariales,0.556,1
SH1189563.08FU_AB670715_reps,Xylariales,Xylariales,0.0657,1
SH1181950.08FU_AB670712_reps,Xylariales,Xylariales,0.0685,1
SH1179103.08FU_JF773601_reps,Xylariales,Xylariales,0.256,1
SH1156997.08FU_AJ390396_refs,Xylariales,Xylariales,0.0732,1
SH1215657.08FU_KC968933_refs,Xylariales,Xylariales,0.0732,1
SH1170178.08FU_MG980587_reps,Xylariales,Xylariales,0.871,1
SH1170173.08FU_JN977612_reps,Xylariales,Xylariales,0.0682,1
SH1178348.08FU_AF232876_reps,Xylariales,Diaporthales,0.423,0
SH1192063.08FU_KM462835_refs,Xylariales,Xylariales,0.0732,1
SH1191294.08FU_MH558304_reps,Xylariales,Xylariales,0.0732,1
SH1146418.08FU_JQ760644_reps,Xylariales,Xylariales,0.0732,1
SH1170306.08FU_MG437400_reps,Xylariales,Xylariales,0.707,1
SH1214783.08FU_MF359639_reps,Xylariales,Xylariales,0.0648,1
SH1178532.08FU_KT588461_reps,Xylariales,Xylariales,0.0732,1
SH1179475.08FU_AB586986_refs,Xylariales,Xylariales,0.912,1
SH1172068.08FU_AM749923_refs,Xylariales,Xylariales,0.481,1
SH1156312.08FU_KF435831_reps,Xylariales,Xylariales,0.0732,1
SH1182484.08FU_FJ172294_refs,Xylariales,Xylariales,0.811,1
SH1184897.08FU_KT000164_reps,Xylariales,Xylariales,0.589,1
SH1173561.08FU_JX014300_reps,Xylariales,Xylariales,0.0685,1
SH1213411.08FU_EU076971_refs,Xylariales,Xylariales,0.711,1
SH2592408.08FU_MK014871_reps,Xylariales,Xylariales,0.0355,1
SH2595905.08FU_MK088066_reps,Xylariales,Xylariales,0.0268,1
SH1182485.08FU_UDB0750561_reps,Xylariales,Xylariales,0.738,1
SH1144675.08FU_JN225901_reps,Xylariales,Xylariales,0.0496,1
SH1176683.08FU_KP689106_reps,Xylariales,Xylariales,0.0732,1
SH2593050.08FU_MG735251_reps,Xylariales,Xylariales,0.795,1
SH1171294.08FU_JQ760382_reps,Xylariales,Xylariales,0.0732,1
SH1173562.08FU_MH857921_reps,Xylariales,Xylariales,0.0677,1
SH1237639.08FU_UDB0747212_reps,Xylariales,Xylariales,0.0869,1
SH1181086.08FU_MW090860_reps,Xylariales,Xylariales,0.803,1
SH1190486.08FU_AY684220_reps,Xylariales,Xylariales,0.835,1
SH1191714.08FU_MH374419_reps,Xylariales,Xylariales,0.0732,1
SH1179101.08FU_JQ760650_reps,Xylariales,Xylariales,0.0732,1
SH1144298.08FU_JN116670_reps,Xylariales,Xylariales,0.0688,1
SH1177630.08FU_MH128360_reps,Xylariales,Xylariales,0.224,1
SH1181094.08FU_KY290851_reps,Xylariales,Xylariales,0.618,1
SH1179495.08FU_HE579300_reps,Xylariales,Xylariales,0.0271,1
SH1149362.08FU_DQ223756_refs,Xylariales,Xylariales,0.0732,1
SH2598647.08FU_UDB0630668_reps,Xylariales,NA,0.0,0
SH1184864.08FU_KC537804_refs,Xylariales,Xylariales,0.484,1
SH1170118.08FU_EU686018_reps,Xylariales,Xylariales,0.0729,1
SH1169171.08FU_KF144909_refs,Xylariales,Xylariales,0.468,1
SH1178484.08FU_JQ760769_reps,Xylariales,Xylariales,0.0732,1
SH1144309.08FU_KC968911_refs,Xylariales,Xylariales,0.0732,1
SH1170234.08FU_EU685995_reps,Xylariales,Xylariales,0.768,1
SH1146419.08FU_LC128389_reps,Xylariales,Xylariales,0.0732,1
SH1246367.08FU_JQ862691_reps,Xylariales,Xylariales,0.0732,1
SH3566685.08FU_MN341824_reps,Xylariales,NA,0.0,0
SH1170230.08FU_KY250410_reps,Xylariales,Xylariales,0.0732,1
SH3568233.08FU_MN153856_reps,Xylariales,Xylariales,0.0156,1
SH1177646.08FU_KU500020_reps,Xylariales,Xylariales,0.306,1
SH1170219.08FU_KP133521_reps,Xylariales,Xylariales,0.582,1
SH1194838.08FU_KX013159_reps,Xylariales,Xylariales,0.21,1
SH1179102.08FU_HG934112_reps,Xylariales,Xylariales,0.0694,1
SH1177597.08FU_JQ905737_reps,Xylariales,Xylariales,0.0728,1
SH1170206.08FU_KF719196_reps,Xylariales,Xylariales,0.431,1
SH1189564.08FU_MH268154_reps,Xylariales,Xylariales,0.0682,1
SH1170326.08FU_KM357295_reps,Xylariales,Xylariales,0.749,1
SH1242277.08FU_UDB0379221_reps,Xylariales,Xylariales,0.0616,1
SH1198325.08FU_UDB0761412_reps,Xylariales,Xylariales,0.0491,1
SH1171296.08FU_KM067909_reps,Xylariales,Xylariales,0.0732,1
SH1247554.08FU_KC775752_reps,Xylariales,Xylariales,0.0279,1
SH1144315.08FU_MF663584_reps,Xylariales,Xylariales,0.215,1
SH1189218.08FU_KC131260_reps,Xylariales,Xylariales,0.0654,1
SH1151956.08FU_KR534674_reps,Xylariales,Xylariales,0.0729,1
SH1169481.08FU_KY494743_refs,Xylariales,Xylariales,0.0412,1
SH1170193.08FU_KP184329_reps,Xylariales,Xylariales,0.0732,1
SH1184878.08FU_KP133178_reps,Xylariales,Xylariales,0.234,1
SH1232347.08FU_KC774610_refs,Xylariales,Xylariales,0.278,1
SH1170298.08FU_AY909020_reps,Xylariales,Xylariales,0.787,1
SH1188365.08FU_KY853479_refs,Xylariales,Xylariales,0.0232,1
SH1186841.08FU_KX090078_reps,Xylariales,Xylariales,0.0732,1
SH1143898.08FU_FM209453_refs,Xylariales,Xylariales,0.0732,1
SH1171206.08FU_JQ009321_refs,Xylariales,Xylariales,0.0732,1
SH1169046.08FU_KT949910_refs,Xylariales,Xylariales,0.0279,1
SH1177645.08FU_JX338325_reps,Xylariales,Xylariales,0.611,1
SH2592645.08FU_MG934441_reps,Magnaporthales,Magnaporthales,0.0474,1
SH1211573.08FU_KM484842_refs,Magnaporthales,Magnaporthales,0.0474,1
SH1211591.08FU_MF971509_reps,Magnaporthales,Magnaporthales,0.0314,1
SH1187162.08FU_KF436089_reps,Magnaporthales,Magnaporthales,0.0371,1
SH1190078.08FU_MH862217_reps,Magnaporthales,Magnaporthales,0.703,1
SH2596339.08FU_MK487758_refs,Magnaporthales,Magnaporthales,0.0474,1
SH1211553.08FU_KM484845_refs,Magnaporthales,Magnaporthales,0.86,1
SH1211566.08FU_JX134666_refs,Magnaporthales,Magnaporthales,0.0472,1
SH1211592.08FU_KP769841_refs,Magnaporthales,Magnaporthales,0.0474,1
SH1190074.08FU_AB274434_reps,Magnaporthales,Magnaporthales,0.0474,1
SH1211568.08FU_JX134674_refs,Magnaporthales,Magnaporthales,0.0474,1
SH1173836.08FU_MH795815_reps,Magnaporthales,Magnaporthales,0.0474,1
SH1169135.08FU_MF971531_reps,Magnaporthales,Magnaporthales,0.0123,1
SH2606810.08FU_UDB0166351_reps,Chaetosphaeriales,NA,0.0,0
SH1153714.08FU_EU825197_reps,Chaetosphaeriales,Chaetosphaeriales,0.533,1
SH1153697.08FU_HM997125_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1185697.08FU_UDB0174447_reps,Chaetosphaeriales,Chaetosphaeriales,0.0115,1
SH1156042.08FU_JQ889273_refs,Chaetosphaeriales,Chaetosphaeriales,0.0451,1
SH2591906.08FU_MH863736_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1153680.08FU_KX609956_refs,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1149172.08FU_AF178546_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1153722.08FU_KF359659_reps,Chaetosphaeriales,Chaetosphaeriales,0.0419,1
SH1178096.08FU_AB900868_reps,Chaetosphaeriales,Chaetosphaeriales,0.627,1
SH2594289.08FU_MG195625_reps,Phyllachorales,Phyllachorales,0.109,1
SH1190685.08FU_MG837019_reps,Pleurotheciales,Sordariales,0.0186,0
SH1242199.08FU_UDB0568331_reps,Pleurotheciales,NA,0.0,0
SH1190690.08FU_MF399236_refs,Pleurotheciales,NA,0.0,0
SH3567678.08FU_MT555419_reps,Pleurotheciales,Sordariales,0.0109,0
SH1187414.08FU_KT278719_refs,Pleurotheciales,NA,0.0,0
SH1150363.08FU_JQ429159_refs,Pleurotheciales,NA,0.0,0
SH1158485.08FU_KT991667_refs,Myrmecridiales,Myrmecridiales,0.0695,1
SH2611829.08FU_UDB0327557_reps,Myrmecridiales,Myrmecridiales,0.265,1
SH2603843.08FU_UDB0260051_reps,Myrmecridiales,NA,0.0,0
SH2603709.08FU_UDB0607345_reps,Myrmecridiales,NA,0.0,0
SH2601990.08FU_UDB0404570_reps,Myrmecridiales,Myrmecridiales,0.061,1
SH2607653.08FU_UDB0173516_reps,Branch06,NA,0.0,0
SH3207316.08FU_MT633078_reps,Ophiostomatales,Ophiostomatales,0.0199,1
SH1154288.08FU_JQ292831_reps,Ophiostomatales,Ophiostomatales,0.627,1
SH1173752.08FU_JN944055_refs,Ophiostomatales,Ophiostomatales,0.682,1
SH1170363.08FU_KX590822_refs,Ophiostomatales,Ophiostomatales,0.0403,1
SH1170987.08FU_JN604447_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1154297.08FU_HM031502_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1236594.08FU_JQ292828_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1224634.08FU_EU913706_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1151694.08FU_AJ538335_refs,Ophiostomatales,Ophiostomatales,0.827,1
SH1154285.08FU_KU184455_refs,Ophiostomatales,Ophiostomatales,0.807,1
SH3567974.08FU_MT633053_reps,Ophiostomatales,NA,0.0,0
SH1177313.08FU_MT792234_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1236892.08FU_GQ225698_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1154286.08FU_HM031504_refs,Ophiostomatales,Ophiostomatales,0.534,1
SH1177311.08FU_KT362254_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1225775.08FU_EU913721_refs,Ophiostomatales,Ophiostomatales,0.607,1
SH1236137.08FU_AY280489_refs,Ophiostomatales,Ophiostomatales,0.0466,1
SH1225767.08FU_KX590839_refs,Ophiostomatales,Ophiostomatales,0.711,1
SH1173822.08FU_HE866703_reps,Ophiostomatales,Ophiostomatales,0.0461,1
SH1173751.08FU_AB907598_reps,Ophiostomatales,Ophiostomatales,0.046,1
SH1225771.08FU_MT364280_reps,Ophiostomatales,Ophiostomatales,0.57,1
SH2591964.08FU_MH862160_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH1156093.08FU_JX444631_reps,Ophiostomatales,Ophiostomatales,0.0466,1
SH2592984.08FU_MW215778_reps,Conioscyphales,NA,0.0,0
SH1238220.08FU_KP734093_reps,Hypoceales,NA,0.0,0
SH2608518.08FU_UDB0327045_reps,Boliniales,NA,0.0,0
SH1144558.08FU_JX460988_refs,Boliniales,Boliniales,0.208,1
SH2603584.08FU_UDB0357612_reps,Boliniales,NA,0.0,0
SH1186858.08FU_KU999962_reps,Boliniales,Boliniales,0.166,1
SH2608521.08FU_UDB0198735_reps,Boliniales,NA,0.0,0
SH2606323.08FU_UDB0741532_reps,Annulatascales,NA,0.0,0
SH2606506.08FU_UDB0558996_reps,Annulatascales,NA,0.0,0
SH1143585.08FU_MH856788_reps,Annulatascales,Annulatascales,0.2,1
SH1196106.08FU_FJ362333_reps,Togniniales,Togniniales,0.567,1
SH1245843.08FU_MG386029_refs,Pararamichloridiales,NA,0.0,0
SH1152380.08FU_AY581919_reps,Lulworthiales,Lulworthiales,0.201,1
SH1185060.08FU_KP114313_reps,Lulworthiales,Lulworthiales,0.0411,1
SH1178717.08FU_JF831939_refs,Falcocladiales,NA,0.0,0
SH3565298.08FU_MN562108_reps,Falcocladiales,NA,0.0,0
SH1143862.08FU_KY853454_refs,Savoryellales,Savoryellales,0.175,1
SH1213632.08FU_HQ446360_reps,Savoryellales,Savoryellales,0.0345,1
SH1153189.08FU_MN061351_reps,Savoryellales,Savoryellales,0.187,1
SH3222931.08FU_HQ446352_reps,Savoryellales,NA,0.0,0
SH1159984.08FU_FJ588710_refs,Ostropales,Ostropales,0.119,1
SH2595365.08FU_MK811791_reps,Ostropales,Ostropales,0.113,1
SH1187107.08FU_UDB0398399_reps,Ostropales,Ostropales,0.0641,1
SH1175498.08FU_DQ401144_refs,Ostropales,Ostropales,0.908,1
SH1241104.08FU_HQ650713_reps,Ostropales,Ostropales,0.12,1
SH1243525.08FU_KY611899_reps,Ostropales,Ostropales,0.0959,1
SH1158567.08FU_MG386047_refs,Ostropales,Ostropales,0.0959,1
SH1156948.08FU_KT230859_reps,Ostropales,Ostropales,0.124,1
SH1143808.08FU_KX901726_reps,Ostropales,Ostropales,0.114,1
SH1147063.08FU_MK672828_reps,Lecanorales,Lecanorales,0.0738,1
SH1149260.08FU_DQ279499_reps,Lecanorales,Lecanorales,0.143,1
SH2593259.08FU_MH048610_refs,Lecanorales,Lecanorales,0.125,1
SH3565435.08FU_MN587007_reps,Lecanorales,Lecanorales,0.785,1
SH3565436.08FU_MN587003_reps,Lecanorales,Lecanorales,0.769,1
SH2596010.08FU_MK672829_reps,Lecanorales,Lecanorales,0.0793,1
SH3567188.08FU_MN483117_reps,Lecanorales,Lecanorales,0.0144,1
SH3567782.08FU_MN954832_reps,Lecanorales,Lecanorales,0.636,1
SH3567784.08FU_MN954851_reps,Lecanorales,Lecanorales,0.307,1
SH3568280.08FU_MN811295_reps,Lecanorales,Lecanorales,0.044,1
SH3568275.08FU_MN811320_reps,Lecanorales,Lecanorales,0.0292,1
SH1236470.08FU_DQ396959_reps,Lecanorales,Lecanorales,0.518,1
SH1176298.08FU_HM016980_reps,Lecanorales,Lecanorales,0.755,1
SH1176322.08FU_MG692832_reps,Lecanorales,Lecanorales,0.9,1
SH1176073.08FU_AB051643_refs,Lecanorales,Lecanorales,0.904,1
SH1176461.08FU_KY021916_refs,Lecanorales,Lecanorales,0.74,1
SH1159091.08FU_EU586515_reps,Lecanorales,Lecanorales,0.91,1
SH1175989.08FU_MG695518_reps,Lecanorales,Lecanorales,0.718,1
SH1176386.08FU_DQ235504_reps,Lecanorales,Lecanorales,0.914,1
SH1151298.08FU_KF360379_reps,Lecanorales,Lecanorales,0.16,1
SH1176293.08FU_JQ912361_reps,Lecanorales,Lecanorales,0.725,1
SH1175766.08FU_MG926032_reps,Lecanorales,Lecanorales,0.0323,1
SH1176228.08FU_JQ813791_refs,Lecanorales,Lecanorales,0.143,1
SH1176282.08FU_HQ402706_reps,Lecanorales,Lecanorales,0.816,1
SH1176435.08FU_HM017056_reps,Lecanorales,Lecanorales,0.849,1
SH2596300.08FU_MK629283_reps,Lecanorales,Lecanorales,0.742,1
SH1176167.08FU_JX466476_reps,Lecanorales,Lecanorales,0.763,1
SH1243093.08FU_MG521562_reps,Lecanorales,Lecanorales,0.165,1
SH1181806.08FU_GQ344482_reps,Lecanorales,Lecanorales,0.855,1
SH1187083.08FU_DQ980000_reps,Lecanorales,Lecanorales,0.143,1
SH1152087.08FU_KJ162308_reps,Lecanorales,Lecanorales,0.17,1
SH1144376.08FU_MG677174_reps,Lecanorales,Lecanorales,0.158,1
SH1174977.08FU_AY756481_reps,Lecanorales,Lecanorales,0.115,1
SH2596306.08FU_MK454942_reps,Lecanorales,Lecanorales,0.16,1
SH1190035.08FU_KY926781_reps,Lecanorales,Lecanorales,0.15,1
SH1148517.08FU_DQ279519_reps,Lecanorales,Lecanorales,0.353,1
SH1144377.08FU_MG677181_reps,Lecanorales,Lecanorales,0.161,1
SH1156677.08FU_KF650962_reps,Lecanorales,Lecanorales,0.123,1
SH1159106.08FU_AF070032_reps,Lecanorales,Lecanorales,0.128,1
SH1183957.08FU_GU827318_reps,Lecanorales,Lecanorales,0.791,1
SH1183966.08FU_GU827300_reps,Lecanorales,Lecanorales,0.843,1
SH1169212.08FU_MK778605_reps,Lecanorales,Lecanorales,0.128,1
SH1236473.08FU_MN596988_reps,Lecanorales,Lecanorales,0.0246,1
SH1176262.08FU_AF404125_reps,Lecanorales,Lecanorales,0.848,1
SH1152093.08FU_AY679138_reps,Lecanorales,Lecanorales,0.486,1
SH1211824.08FU_FJ184291_reps,Lecanorales,Lecanorales,0.816,1
SH1143828.08FU_KY586043_reps,Lecanorales,Lecanorales,0.127,1
SH1143813.08FU_KP780410_reps,Lecanorales,Lecanorales,0.143,1
SH1176214.08FU_HM010945_reps,Lecanorales,Lecanorales,0.143,1
SH1173803.08FU_KJ170871_reps,Lecanorales,Lecanorales,0.85,1
SH1151281.08FU_MH473730_reps,Lecanorales,Lecanorales,0.891,1
SH1159094.08FU_JQ993715_refs,Lecanorales,Lecanorales,0.842,1
SH1183973.08FU_AB362791_reps,Lecanorales,Lecanorales,0.125,1
SH1169784.08FU_KX389587_reps,Lecanorales,Lecanorales,0.113,1
SH1151824.08FU_AM292664_reps,Lecanorales,Lecanorales,0.121,1
SH1183280.08FU_KF689888_reps,Lecanorales,Lecanorales,0.0939,1
SH1183987.08FU_KT698332_reps,Lecanorales,Lecanorales,0.838,1
SH1142746.08FU_AB205356_reps,Lecanorales,Lecanorales,0.143,1
SH1152772.08FU_AY425641_refs,Lecanorales,Lecanorales,0.0829,1
SH1213188.08FU_AF457881_reps,Lecanorales,Lecanorales,0.858,1
SH1245283.08FU_MG838202_reps,Lecanorales,Lecanorales,0.125,1
SH1155220.08FU_AY756499_reps,Lecanorales,Lecanorales,0.0838,1
SH1181945.08FU_GQ500928_reps,Lecanorales,Lecanorales,0.122,1
SH1181944.08FU_JN115300_reps,Lecanorales,Lecanorales,0.801,1
SH1175777.08FU_KP729374_reps,Lecanorales,Lecanorales,0.12,1
SH1183964.08FU_MN811427_reps,Lecanorales,Lecanorales,0.125,1
SH1156684.08FU_MH174255_reps,Lecanorales,Lecanorales,0.124,1
SH1176058.08FU_JN943520_refs,Lecanorales,Lecanorales,0.921,1
SH1176241.08FU_GU994558_reps,Lecanorales,Lecanorales,0.848,1
SH1176113.08FU_JQ813810_reps,Lecanorales,Lecanorales,0.516,1
SH1149531.08FU_AY541238_reps,Lecanorales,Lecanorales,0.128,1
SH1182498.08FU_JN943715_reps,Lecanorales,Lecanorales,0.128,1
SH1168763.08FU_KP822308_reps,Lecanorales,Lecanorales,0.129,1
SH1176247.08FU_DQ279503_reps,Lecanorales,Lecanorales,0.749,1
SH1152341.08FU_AY611109_reps,Lecanorales,Lecanorales,0.752,1
SH1213168.08FU_KP001203_reps,Lecanorales,Lecanorales,0.871,1
SH2595626.08FU_MK620254_reps,Lecanorales,Lecanorales,0.536,1
SH1151288.08FU_LC547488_reps,Lecanorales,Lecanorales,0.111,1
SH1184368.08FU_KP822248_reps,Lecanorales,Lecanorales,0.853,1
SH1213143.08FU_KY780362_reps,Lecanorales,Lecanorales,0.927,1
SH2595343.08FU_UDB0749360_reps,Lecanorales,Lecanorales,0.125,1
SH2595599.08FU_MN095788_reps,Lecanorales,Lecanorales,0.151,1
SH1175990.08FU_MG695509_reps,Lecanorales,Lecanorales,0.758,1
SH1247572.08FU_KP001178_reps,Lecanorales,Lecanorales,0.123,1
SH1192266.08FU_AF517892_reps,Lecanorales,Lecanorales,0.146,1
SH1192030.08FU_KX098348_reps,Lecanorales,Lecanorales,0.125,1
SH1192159.08FU_KY586040_reps,Lecanorales,Lecanorales,0.128,1
SH1143829.08FU_KU934875_reps,Lecanorales,Lecanorales,0.774,1
SH1143840.08FU_AY398701_reps,Lecanorales,Lecanorales,0.128,1
SH1175782.08FU_MK812561_reps,Lecanorales,Lecanorales,0.157,1
SH2589634.08FU_KT453751_reps,Lecanorales,Lecanorales,0.128,1
SH1147057.08FU_DQ451651_reps,Lecanorales,Lecanorales,0.118,1
SH1176080.08FU_JN009706_reps,Lecanorales,Lecanorales,0.835,1
SH1188396.08FU_JN009734_refs,Lecanorales,Lecanorales,0.0564,1
SH3567392.08FU_MN931723_reps,Lecanorales,Lecanorales,0.0305,1
SH1213215.08FU_AF455243_reps,Lecanorales,Lecanorales,0.733,1
SH1176174.08FU_KY397901_reps,Lecanorales,Lecanorales,0.0384,1
SH2596301.08FU_MK629278_reps,Lecanorales,Lecanorales,0.0927,1
SH1177662.08FU_KP822262_reps,Lecanorales,Lecanorales,0.143,1
SH1142514.08FU_KR303647_reps,Lecanorales,Lecanorales,0.0568,1
SH1176239.08FU_KY128194_reps,Lecanorales,Lecanorales,0.143,1
SH1176221.08FU_JQ837312_reps,Lecanorales,Lecanorales,0.878,1
SH1180670.08FU_AB764073_reps,Lecanorales,Lecanorales,0.128,1
SH1176200.08FU_KU862963_reps,Lecanorales,Lecanorales,0.845,1
SH1176100.08FU_KM250168_reps,Lecanorales,Lecanorales,0.777,1
SH1151287.08FU_AY773123_reps,Lecanorales,Lecanorales,0.83,1
SH1155295.08FU_AY541277_reps,Lecanorales,Lecanorales,0.128,1
SH1183998.08FU_MN811302_reps,Lecanorales,Lecanorales,0.0831,1
SH1181808.08FU_MH714511_reps,Lecanorales,Lecanorales,0.775,1
SH1157003.08FU_KT695393_reps,Lecanorales,Lecanorales,0.125,1
SH1213144.08FU_KP257431_reps,Lecanorales,Lecanorales,0.93,1
SH1181813.08FU_MK722211_reps,Lecanorales,Lecanorales,0.764,1
SH1183993.08FU_MN811297_reps,Lecanorales,Lecanorales,0.0394,1
SH1149256.08FU_DQ279507_reps,Lecanorales,Lecanorales,0.143,1
SH1173264.08FU_KP776572_refs,Lecanorales,Lecanorales,0.143,1
SH1174527.08FU_KY981596_reps,Lecanorales,Lecanorales,0.885,1
SH1148510.08FU_AB205379_reps,Lecanorales,Lecanorales,0.709,1
SH1181938.08FU_GQ500926_reps,Lecanorales,Lecanorales,0.122,1
SH2595452.08FU_MK352327_reps,Lecanorales,Lecanorales,0.125,1
SH1176289.08FU_AF451778_reps,Lecanorales,Lecanorales,0.788,1
SH1176084.08FU_AF416460_refs,Lecanorales,Lecanorales,0.877,1
SH1143838.08FU_KU934873_reps,Lecanorales,Lecanorales,0.811,1
SH1213181.08FU_AF455235_reps,Lecanorales,Lecanorales,0.851,1
SH1183952.08FU_KT698254_refs,Lecanorales,Lecanorales,0.886,1
SH1181804.08FU_KM250190_reps,Lecanorales,Lecanorales,0.525,1
SH1176172.08FU_GU992329_reps,Lecanorales,Lecanorales,0.718,1
SH1149388.08FU_UDB0604595_reps,Lecanorales,Lecanorales,0.128,1
SH1176122.08FU_AF410828_reps,Lecanorales,Lecanorales,0.772,1
SH2596204.08FU_MK570487_reps,Lecanorales,Lecanorales,0.644,1
SH1176136.08FU_KU862987_reps,Lecanorales,Lecanorales,0.819,1
SH1176210.08FU_AY251411_reps,Lecanorales,Lecanorales,0.143,1
SH1176112.08FU_DQ279522_reps,Lecanorales,Lecanorales,0.827,1
SH1213227.08FU_JN621935_reps,Lecanorales,Lecanorales,0.886,1
SH1143841.08FU_KY586046_refs,Lecanorales,Lecanorales,0.128,1
SH2595417.08FU_MK352421_reps,Lecanorales,Lecanorales,0.125,1
SH1176330.08FU_JN943844_reps,Lecanorales,Lecanorales,0.848,1
SH1159099.08FU_FR799210_reps,Lecanorales,Lecanorales,0.829,1
SH1159098.08FU_MG554666_reps,Lecanorales,Lecanorales,0.746,1
SH1183983.08FU_KY171867_reps,Lecanorales,Lecanorales,0.125,1
SH1176229.08FU_AB205361_reps,Lecanorales,Lecanorales,0.143,1
SH1184000.08FU_MK812528_reps,Lecanorales,Lecanorales,0.125,1
SH1152090.08FU_KJ162284_reps,Lecanorales,Lecanorales,0.168,1
SH1213175.08FU_MK179542_reps,Lecanorales,Lecanorales,0.857,1
SH1143785.08FU_AF070037_reps,Lecanorales,Lecanorales,0.128,1
SH1174529.08FU_MG677194_reps,Lecanorales,Lecanorales,0.166,1
SH1181828.08FU_KF129435_reps,Lecanorales,Lecanorales,0.8,1
SH1152096.08FU_KX120236_reps,Lecanorales,Lecanorales,0.17,1
SH1143783.08FU_KU934868_reps,Lecanorales,Lecanorales,0.128,1
SH1183995.08FU_MG926038_reps,Lecanorales,Lecanorales,0.125,1
SH2595438.08FU_MK352387_reps,Lecanorales,Lecanorales,0.125,1
SH1176295.08FU_JQ912385_reps,Lecanorales,Lecanorales,0.86,1
SH1181803.08FU_KF017385_reps,Lecanorales,Lecanorales,0.782,1
SH1176277.08FU_JQ837304_reps,Lecanorales,Lecanorales,0.915,1
SH2595184.08FU_MN387098_reps,Lecanorales,Lecanorales,0.121,1
SH2595765.08FU_MK517712_reps,Lecanorales,Lecanorales,0.151,1
SH1176101.08FU_AY036994_reps,Lecanorales,Lecanorales,0.559,1
SH1143850.08FU_KY586044_reps,Lecanorales,Lecanorales,0.128,1
SH1213230.08FU_AF455225_reps,Lecanorales,Lecanorales,0.902,1
SH3566475.08FU_MK672849_reps,Lecanorales,NA,0.0,0
SH3566919.08FU_MK722214_reps,Lecanorales,Lecanorales,0.456,1
SH3567515.08FU_MK946979_reps,Lecanorales,NA,0.0,0
SH1176220.08FU_KC667048_reps,Lecanorales,Lecanorales,0.139,1
SH1183968.08FU_GU827306_reps,Lecanorales,Lecanorales,0.833,1
SH1176261.08FU_KF923784_reps,Lecanorales,Lecanorales,0.848,1
SH1191407.08FU_JQ813815_refs,Lecanorales,Lecanorales,0.142,1
SH1176156.08FU_AF297743_reps,Lecanorales,Lecanorales,0.815,1
SH1143835.08FU_AY762041_reps,Lecanorales,Lecanorales,0.559,1
SH1213209.08FU_MK179726_reps,Lecanorales,Lecanorales,0.768,1
SH1181802.08FU_KY929427_reps,Lecanorales,Lecanorales,0.877,1
SH1175769.08FU_AF282119_reps,Lecanorales,Lecanorales,0.108,1
SH1236079.08FU_GQ919264_reps,Lecanorales,Lecanorales,0.143,1
SH1156552.08FU_AF282078_refs,Lecanorales,Lecanorales,0.125,1
SH1176270.08FU_EF457781_reps,Lecanorales,Lecanorales,0.76,1
SH1213183.08FU_MK179711_reps,Lecanorales,Lecanorales,0.91,1
SH1176129.08FU_KM250194_reps,Lecanorales,Lecanorales,0.803,1
SH1183956.08FU_KF583528_reps,Lecanorales,Lecanorales,0.418,1
SH1213162.08FU_MN906283_reps,Lecanorales,Lecanorales,0.691,1
SH1176099.08FU_AF451750_reps,Lecanorales,Lecanorales,0.933,1
SH1247556.08FU_KF650974_reps,Lecanorales,Lecanorales,0.125,1
SH1177446.08FU_JN943721_reps,Lecanorales,Lecanorales,0.128,1
SH1169780.08FU_MN906267_reps,Lecanorales,Lecanorales,0.115,1
SH1176147.08FU_JQ813553_reps,Lecanorales,Lecanorales,0.828,1
SH1176217.08FU_MN080233_reps,Lecanorales,Lecanorales,0.091,1
SH1183279.08FU_MK680885_reps,Lecanorales,Lecanorales,0.15,1
SH1156669.08FU_AM292706_reps,Lecanorales,Lecanorales,0.172,1
SH1236464.08FU_KF644366_reps,Lecanorales,Lecanorales,0.791,1
SH1176186.08FU_JQ912380_reps,Lecanorales,Lecanorales,0.908,1
